company_id,name,city,country,owner,date_created,date_modified,industry,sub_sector
225,Larkspur Bay Underwriting Ltd,London,GB,28,2023-04-23 09:53:59,2026-02-09 11:22:48,Insurance,Life & Pensions
226,Harlow Bridge Consulting Ltd,London,GB,28,2023-09-25 13:31:47,2025-12-05 10:32:36,Professional Services,Actuarial Consulting
227,Yarrow Bay Capital Ltd,London,GB,28,2023-02-24 11:15:43,2025-09-27 13:37:26,Financial Services,Asset & Wealth Management
228,Dunmore Bridge Capital Ltd,London,GB,28,2022-07-13 08:26:26,2026-08-09 13:45:28,Financial Services,Payments & Fintech
229,Eastleigh Vale Bank Ltd,London,GB,28,2022-08-29 12:17:09,2026-07-03 11:50:48,Financial Services,Asset & Wealth Management
230,Redfern Solutions Ltd,London,GB,28,2022-10-21 12:33:43,2026-09-05 17:45:02,Professional Services,Legal & Advisory
231,Foxley Consulting Ltd,London,GB,28,2023-03-24 15:26:54,2026-03-30 11:43:54,Professional Services,Actuarial Consulting
232,Fernbrook Bridge Wealth Ltd,London,GB,28,2022-07-10 15:19:24,2024-06-11 09:53:22,Financial Services,Banking
233,Harlow Bay Bank Ltd,London,GB,28,2021-12-21 15:49:54,2025-06-14 18:27:50,Financial Services,Asset & Wealth Management
234,Elmstead Gate Asset Management Ltd,London,GB,28,2022-10-20 17:16:59,2026-09-10 11:33:26,Financial Services,Banking
235,Elmstead Bay Insurance Ltd,London,GB,28,2022-01-13 13:40:47,2026-03-12 17:16:11,Insurance,Life & Pensions
236,Ivybridge Hill Mutual Ltd,London,GB,28,2022-01-15 09:57:57,2026-04-06 15:25:33,Insurance,General Insurance
237,Redfern Hill Solutions Ltd,London,GB,28,2022-04-30 15:30:07,2026-04-29 16:53:31,Professional Services,Actuarial Consulting
238,Greywell Gate Underwriting Ltd,London,GB,28,2025-02-09 08:22:07,2026-07-13 15:40:34,Insurance,Life & Pensions
239,Westbrook Vale Bank Ltd,London,GB,28,2022-03-02 16:16:17,2026-06-20 14:05:21,Financial Services,Payments & Fintech
240,Eastleigh Vale Underwriting Ltd,London,GB,28,2023-01-31 16:40:10,2025-10-07 15:39:47,Insurance,Life & Pensions
241,Ivybridge Vale Advisory Ltd,London,GB,28,2025-02-01 08:47:16,2026-07-12 13:04:32,Professional Services,Actuarial Consulting
242,Kestrel Bridge Energy Ltd,London,GB,28,2023-04-06 12:26:37,2026-08-24 08:59:52,Commerce & Industry,Consumer
243,Redfern Gate Wealth Ltd,London,GB,28,2022-09-26 13:48:14,2024-08-09 17:46:36,Financial Services,Payments & Fintech
244,Foxley Gate Underwriting Ltd,London,GB,28,2022-09-09 17:38:45,2024-08-06 10:38:55,Insurance,Health
245,Thornbury Bay Actuarial Ltd,London,GB,28,2022-06-16 11:09:38,2026-07-25 15:55:50,Professional Services,Actuarial Consulting
246,Brackley Gate Capital Ltd,London,GB,28,2023-06-15 17:18:21,2025-10-04 08:46:01,Financial Services,Payments & Fintech
247,Quayside Vale Re Ltd,London,GB,28,2022-02-17 09:53:26,2025-10-22 12:24:31,Insurance,Life & Pensions
248,Brackley Bridge Bank Ltd,London,GB,28,2022-04-05 11:31:13,2026-08-29 18:15:34,Financial Services,Asset & Wealth Management
249,Yarrow Insurance Ltd,London,GB,28,2022-06-21 16:17:59,2025-09-29 08:48:30,Insurance,Health
250,Oakhurst Bay Capital Ltd,London,GB,28,2022-01-17 12:02:13,2026-08-12 18:37:37,Financial Services,Payments & Fintech
251,Cresswell Park Industries Ltd,London,GB,28,2024-06-27 15:52:15,2026-07-24 13:25:12,Commerce & Industry,Technology
252,Marlowe Bay Solutions Ltd,London,GB,28,2023-03-07 18:20:21,2025-05-06 16:14:20,Professional Services,Actuarial Consulting
253,Ivybridge Park Mutual Ltd,London,GB,28,2023-04-22 17:19:05,2023-10-27 18:41:18,Insurance,Health
254,Glenmoor Gate Retail Ltd,London,GB,28,2022-10-04 12:15:49,2026-08-29 10:40:02,Commerce & Industry,Technology
255,Calderwood Vale Re Ltd,London,GB,28,2023-08-21 17:25:46,2025-10-10 08:27:26,Insurance,Life & Pensions
256,Northcote Technologies Ltd,London,GB,28,2021-12-27 18:48:46,2025-06-07 15:39:22,Commerce & Industry,Energy & Infrastructure
257,Elmstead Vale Asset Management Ltd,London,GB,28,2022-09-20 09:24:27,2026-07-15 13:59:23,Financial Services,Banking
258,Brackley Bridge Payments Ltd,London,GB,28,2022-08-25 12:56:12,2025-12-20 08:42:44,Financial Services,Payments & Fintech
259,Valemont Vale Insurance Ltd,London,GB,28,2022-05-08 17:16:58,2026-09-12 18:44:42,Insurance,General Insurance
260,Dunmore Bay Actuarial Ltd,London,GB,28,2023-05-27 08:49:47,2024-05-28 16:07:34,Professional Services,Actuarial Consulting
261,Fernbrook Industries Ltd,London,GB,28,2023-04-23 16:09:53,2026-02-27 16:49:51,Commerce & Industry,Industrials
262,Calderwood Hill Re Ltd,London,GB,28,2022-02-10 12:29:17,2025-12-01 14:13:22,Insurance,Health
263,Quayside Capital Ltd,London,GB,28,2024-03-27 15:05:15,2026-09-11 18:07:26,Financial Services,Banking
264,Ashdown Bank Ltd,London,GB,28,2022-08-27 09:15:57,2026-06-24 09:35:23,Financial Services,Payments & Fintech
265,Quayside Consulting Ltd,London,GB,28,2024-06-01 16:06:44,2024-08-06 10:55:54,Professional Services,Actuarial Consulting
266,Eastleigh Consulting Ltd,London,GB,28,2022-11-17 13:06:32,2023-11-23 11:47:27,Professional Services,Legal & Advisory
267,Valemont Park Assurance Ltd,London,GB,28,2024-01-23 13:16:53,2026-06-14 13:38:29,Insurance,General Insurance
268,Valemont Park Re Ltd,London,GB,28,2022-12-13 18:18:16,2023-04-25 10:54:57,Insurance,General Insurance
269,Redfern Capital Ltd,London,GB,28,2022-06-20 12:33:06,2026-05-06 08:09:24,Financial Services,Banking
270,Upfield Park Re Ltd,London,GB,28,2022-06-03 09:20:48,2025-01-06 14:41:11,Insurance,Life & Pensions
271,Denholm Hill Re Ltd,London,GB,28,2023-01-28 09:03:53,2026-07-22 10:46:14,Insurance,Life & Pensions
272,Northcote Bridge Bank Ltd,London,GB,28,2022-10-16 10:36:02,2026-05-08 10:00:55,Financial Services,Asset & Wealth Management
273,Oakhurst Hill Mutual Ltd,London,GB,28,2021-11-17 11:00:42,2025-08-12 18:46:15,Insurance,Health
274,Fernbrook Mutual Ltd,London,GB,28,2022-11-16 10:34:21,2024-06-23 10:22:15,Insurance,Health
275,Ivybridge Vale Asset Management Ltd,London,GB,28,2022-12-23 15:10:28,2023-07-10 11:49:13,Financial Services,Payments & Fintech
276,Quayside Advisory Ltd,London,GB,28,2022-09-19 14:00:44,2022-11-07 08:06:45,Professional Services,Actuarial Consulting
277,Oakhurst Technologies Ltd,London,GB,28,2024-12-24 18:23:08,2026-03-10 17:39:04,Commerce & Industry,Energy & Infrastructure
278,Pembury Hill Assurance Ltd,London,GB,28,2023-10-10 10:19:52,2024-08-28 18:12:56,Insurance,Health
279,Marlowe Bay Payments Ltd,London,GB,28,2024-11-01 18:49:08,2026-04-01 13:45:33,Financial Services,Payments & Fintech
281,Glenmoor Vale Assurance Ltd,London,GB,28,2024-07-02 09:51:35,2026-05-19 08:07:27,Insurance,Health
282,Upfield Gate Payments Ltd,London,GB,28,2022-12-17 08:30:05,2026-06-11 16:14:25,Financial Services,Asset & Wealth Management
283,Greywell Bay Capital Ltd,London,GB,28,2022-02-21 16:01:49,2026-08-20 08:02:11,Financial Services,Asset & Wealth Management
284,Oakhurst Bay Bank Ltd,London,GB,28,2023-08-25 13:55:22,2026-08-29 14:48:53,Financial Services,Payments & Fintech
285,Fernbrook Bridge Group Ltd,London,GB,28,2022-10-11 08:52:46,2025-09-30 14:50:32,Commerce & Industry,Consumer
286,Brackley Bay Mutual Ltd,London,GB,28,2024-07-10 08:51:13,2025-02-13 12:34:54,Insurance,Health
287,Pembury Energy Ltd,London,GB,28,2022-06-22 18:02:37,2026-01-10 14:44:03,Commerce & Industry,Technology
290,Yarrow Group Ltd,London,GB,28,2022-11-16 11:20:50,2024-12-26 16:00:11,Commerce & Industry,Consumer
291,Kestrel Bay Asset Management Ltd,London,GB,28,2023-11-17 11:24:11,2024-10-22 08:16:08,Financial Services,Banking
292,Bexmoor Park Capital Ltd,London,GB,28,2023-11-11 14:53:55,2024-09-16 13:59:30,Financial Services,Banking
293,Yarrow Bay Wealth Ltd,London,GB,28,2023-02-07 16:14:13,2026-04-22 08:16:22,Financial Services,Asset & Wealth Management
294,Upfield Bay Mutual Ltd,London,GB,28,2024-02-03 14:16:08,2025-07-23 10:34:01,Insurance,General Insurance
295,Valemont Retail Ltd,London,GB,28,2024-12-13 17:58:51,2025-06-10 11:04:30,Commerce & Industry,Technology
296,Yarrow Asset Management Ltd,London,GB,28,2024-01-22 09:57:39,2026-09-11 12:47:13,Financial Services,Payments & Fintech
297,Yarrow Advisory Ltd,London,GB,28,2022-09-30 13:35:33,2026-09-09 08:17:28,Professional Services,Legal & Advisory
298,Denholm Gate Underwriting Ltd,London,GB,28,2024-01-15 10:10:00,2025-05-13 11:19:45,Insurance,General Insurance
299,Brackley Vale Partners Ltd,London,GB,28,2024-11-26 09:58:27,2025-03-14 11:22:16,Professional Services,Consulting
300,Thornbury Capital Ltd,London,GB,28,2024-10-12 12:26:37,2026-09-10 13:58:06,Financial Services,Asset & Wealth Management
301,Bexmoor Park Partners Ltd,London,GB,28,2023-01-22 12:15:21,2026-04-04 08:54:22,Professional Services,Actuarial Consulting
302,Stanwick Park Insurance Ltd,London,GB,28,2023-08-24 18:41:09,2026-03-07 17:39:12,Insurance,General Insurance
303,Thornbury Solutions Ltd,London,GB,28,2023-09-05 15:09:27,2024-06-08 10:51:19,Professional Services,Actuarial Consulting
304,Elmstead Vale Mutual Ltd,London,GB,28,2025-09-01 10:10:26,2026-09-11 10:52:30,Insurance,Life & Pensions
306,Foxley Bridge Assurance Ltd,London,GB,28,2022-07-31 13:18:05,2023-09-09 10:21:34,Insurance,Life & Pensions
307,Westbrook Industries Ltd,London,GB,28,2023-07-02 11:21:49,2026-03-25 11:26:45,Commerce & Industry,Industrials
308,Harlow Hill Advisory Ltd,London,GB,28,2021-09-20 10:39:37,2026-04-05 17:25:28,Professional Services,Legal & Advisory
309,Upfield Vale Advisory Ltd,London,GB,28,2024-01-06 11:34:25,2024-08-21 15:46:37,Professional Services,Legal & Advisory
310,Oakhurst Hill Technologies Ltd,London,GB,28,2025-04-03 14:24:33,2026-08-14 10:49:38,Commerce & Industry,Consumer
311,Foxley Gate Payments Ltd,London,GB,28,2024-07-24 10:43:16,2025-11-08 14:23:42,Financial Services,Payments & Fintech
312,Greywell Re Ltd,London,GB,28,2022-04-12 18:05:13,2024-07-11 17:47:13,Insurance,Life & Pensions
314,Brackley Vale Technologies Ltd,London,GB,28,2022-11-04 18:57:15,2024-12-01 15:11:31,Commerce & Industry,Industrials
315,Redfern Hill Group Ltd,London,GB,28,2024-10-30 08:35:26,2025-09-08 13:54:45,Commerce & Industry,Technology
316,Glenmoor Gate Energy Ltd,London,GB,28,2022-12-07 14:23:38,2026-09-11 10:38:50,Commerce & Industry,Consumer
317,Fernbrook Bridge Solutions Ltd,London,GB,28,2022-07-11 10:18:28,2026-09-09 17:11:41,Professional Services,Consulting
318,Bexmoor Gate Insurance Ltd,London,GB,28,2022-06-01 17:12:52,2023-04-08 18:50:05,Insurance,General Insurance
319,Pembury Bridge Industries Ltd,London,GB,28,2023-07-13 11:42:46,2026-06-28 09:53:10,Commerce & Industry,Industrials
320,Calderwood Hill Retail Ltd,London,GB,28,2024-02-01 17:44:52,2024-11-07 17:47:21,Commerce & Industry,Technology
323,Thornbury Wealth Ltd,London,GB,28,2023-07-05 15:02:25,2026-05-14 14:32:55,Financial Services,Asset & Wealth Management
325,Pembury Gate Energy Ltd,London,GB,28,2022-05-18 09:03:30,2026-01-12 12:50:46,Commerce & Industry,Energy & Infrastructure
326,Dunmore Bay Group Ltd,London,GB,28,2022-04-17 11:09:25,2025-10-21 10:12:04,Commerce & Industry,Technology
327,Elmstead Bridge Partners Ltd,London,GB,28,2023-10-20 10:04:57,2024-08-04 17:28:07,Professional Services,Legal & Advisory
328,Quayside Solutions Ltd,London,GB,28,2022-09-14 13:58:34,2025-11-07 11:47:03,Professional Services,Consulting
329,Dunmore Hill Partners Ltd,London,GB,28,2022-10-09 13:28:25,2025-12-19 13:54:57,Professional Services,Actuarial Consulting
330,Dunmore Industries Ltd,London,GB,28,2022-03-12 17:48:08,2026-08-19 11:44:36,Commerce & Industry,Technology
331,Ivybridge Vale Insurance Ltd,London,GB,28,2025-10-27 12:22:58,2026-08-31 12:16:49,Insurance,Life & Pensions
332,Westbrook Group Ltd,London,GB,28,2022-03-09 16:12:31,2023-10-11 10:13:58,Commerce & Industry,Industrials
335,Quayside Energy Ltd,Dublin,IE,64,2022-01-05 09:26:36,2026-09-12 15:48:18,Commerce & Industry,Consumer
336,Glenmoor Payments Ltd,Dublin,IE,64,2021-10-03 15:16:49,2026-09-11 13:04:12,Financial Services,Payments & Fintech
337,Stanwick Wealth Ltd,Dublin,IE,64,2021-12-20 13:48:17,2026-08-27 09:01:25,Financial Services,Payments & Fintech
338,Eastleigh Gate Wealth Ltd,Dublin,IE,64,2021-12-18 09:32:27,2026-07-07 11:43:09,Financial Services,Banking
339,Greywell Bridge Capital Ltd,Dublin,IE,64,2022-08-13 14:27:27,2026-08-08 11:22:58,Financial Services,Payments & Fintech
340,Larkspur Hill Group Ltd,Dublin,IE,64,2022-10-24 14:14:21,2026-09-12 11:07:05,Commerce & Industry,Technology
341,Upfield Bridge Insurance Ltd,Dublin,IE,64,2022-04-24 18:16:33,2026-06-05 10:51:46,Insurance,Health
342,Larkspur Group Ltd,Dublin,IE,64,2022-09-14 11:53:51,2026-09-04 18:49:40,Commerce & Industry,Technology
343,Harlow Bridge Bank Ltd,Dublin,IE,64,2022-01-13 17:47:34,2026-09-11 14:41:43,Financial Services,Payments & Fintech
344,Redfern Energy Ltd,Dublin,IE,64,2022-10-31 10:49:02,2026-05-28 11:22:38,Commerce & Industry,Industrials
345,Calderwood Gate Re Ltd,Dublin,IE,64,2022-12-17 12:17:54,2025-09-07 14:20:53,Insurance,Life & Pensions
346,Stanwick Payments Ltd,Dublin,IE,64,2022-07-03 13:32:46,2026-05-01 17:14:09,Financial Services,Payments & Fintech
347,Greywell Gate Wealth Ltd,Dublin,IE,64,2022-02-04 14:14:34,2026-05-06 18:40:41,Financial Services,Payments & Fintech
348,Marlowe Assurance Ltd,Dublin,IE,64,2022-05-26 12:28:21,2026-02-06 14:25:53,Insurance,Life & Pensions
349,Brackley Energy Ltd,Dublin,IE,64,2022-08-17 15:44:42,2026-08-22 13:12:38,Commerce & Industry,Industrials
350,Harlow Park Assurance Ltd,Dublin,IE,64,2022-10-28 10:37:11,2026-08-24 15:14:06,Insurance,Life & Pensions
351,Fernbrook Hill Underwriting Ltd,Dublin,IE,64,2022-06-27 10:45:58,2026-07-06 13:51:44,Insurance,General Insurance
352,Ivybridge Vale Solutions Ltd,Dublin,IE,64,2024-02-05 14:47:15,2026-06-19 15:11:51,Professional Services,Legal & Advisory
353,Larkspur Hill Bank Ltd,Dublin,IE,64,2023-10-14 13:26:05,2026-09-12 14:08:08,Financial Services,Payments & Fintech
354,Marlowe Capital Ltd,Dublin,IE,64,2022-12-27 15:44:25,2025-07-14 14:45:42,Financial Services,Asset & Wealth Management
355,Upfield Assurance Ltd,Dublin,IE,64,2024-01-14 08:20:28,2026-09-09 17:18:51,Insurance,Health
356,Foxley Park Capital Ltd,Dublin,IE,64,2022-08-06 15:49:20,2026-09-10 08:02:05,Financial Services,Banking
357,Yarrow Industries Ltd,Dublin,IE,64,2022-03-17 17:03:19,2026-08-15 13:32:09,Commerce & Industry,Industrials
358,Brackley Bay Re Ltd,Dublin,IE,64,2024-06-23 09:09:34,2026-09-06 14:15:47,Insurance,General Insurance
359,Eastleigh Gate Asset Management Ltd,Dublin,IE,64,2022-01-16 12:29:53,2026-07-05 13:39:53,Financial Services,Asset & Wealth Management
360,Yarrow Mutual Ltd,Dublin,IE,64,2023-03-17 16:34:35,2025-05-23 16:48:15,Insurance,Life & Pensions
361,Fernbrook Hill Industries Ltd,Dublin,IE,64,2021-11-02 10:12:26,2026-06-28 10:34:32,Commerce & Industry,Technology
362,Harlow Bay Partners Ltd,Dublin,IE,64,2024-03-12 18:36:34,2025-11-27 16:34:53,Professional Services,Legal & Advisory
363,Cresswell Bay Assurance Ltd,Dublin,IE,64,2022-05-23 15:33:37,2026-06-21 14:24:29,Insurance,Health
364,Ashdown Hill Asset Management Ltd,Dublin,IE,64,2022-01-28 09:44:54,2024-09-22 08:45:33,Financial Services,Payments & Fintech
365,Kestrel Park Group Ltd,Dublin,IE,64,2022-12-10 08:00:58,2023-03-06 12:33:19,Commerce & Industry,Consumer
366,Ivybridge Consulting Ltd,Dublin,IE,64,2022-04-03 10:30:22,2025-11-04 15:49:32,Professional Services,Actuarial Consulting
367,Bexmoor Bay Capital Ltd,Dublin,IE,64,2022-05-20 10:26:43,2026-07-24 10:20:31,Financial Services,Asset & Wealth Management
368,Ashdown Bay Insurance Ltd,Dublin,IE,64,2022-10-02 17:36:44,2023-12-25 16:22:52,Insurance,Life & Pensions
369,Fernbrook Vale Bank Ltd,Dublin,IE,64,2022-07-01 08:06:40,2025-10-14 09:41:24,Financial Services,Banking
370,Thornbury Vale Advisory Ltd,Dublin,IE,64,2023-03-24 15:07:19,2025-11-07 13:12:42,Professional Services,Legal & Advisory
371,Harlow Hill Assurance Ltd,Dublin,IE,64,2022-11-12 09:44:28,2026-08-30 09:58:44,Insurance,Life & Pensions
372,Eastleigh Wealth Ltd,Dublin,IE,64,2022-08-19 12:58:10,2026-06-13 09:26:24,Financial Services,Banking
373,Oakhurst Gate Wealth Ltd,Dublin,IE,64,2024-06-10 16:38:06,2026-08-02 18:25:24,Financial Services,Asset & Wealth Management
374,Harlow Vale Re Ltd,Dublin,IE,64,2022-09-02 12:42:30,2025-04-05 11:25:08,Insurance,General Insurance
375,Larkspur Park Consulting Ltd,Dublin,IE,64,2024-01-29 10:00:08,2026-05-01 13:48:20,Professional Services,Consulting
376,Calderwood Underwriting Ltd,Dublin,IE,64,2023-03-04 16:20:13,2025-08-18 10:42:51,Insurance,Life & Pensions
377,Fernbrook Vale Retail Ltd,Dublin,IE,64,2025-03-06 10:37:20,2026-04-29 08:52:38,Commerce & Industry,Energy & Infrastructure
378,Westbrook Payments Ltd,Dublin,IE,64,2023-07-24 18:07:51,2023-11-18 13:04:55,Financial Services,Asset & Wealth Management
379,Quayside Park Bank Ltd,Dublin,IE,64,2023-04-19 09:49:09,2026-05-24 18:29:21,Financial Services,Asset & Wealth Management
380,Marlowe Asset Management Ltd,Dublin,IE,64,2022-10-24 16:40:53,2026-05-02 09:54:29,Financial Services,Banking
381,Northcote Vale Energy Ltd,Dublin,IE,64,2022-06-13 15:51:36,2025-07-07 17:50:10,Commerce & Industry,Industrials
382,Redfern Vale Industries Ltd,Dublin,IE,64,2023-08-05 17:29:29,2026-04-10 12:25:56,Commerce & Industry,Technology
383,Yarrow Park Consulting Ltd,Dublin,IE,64,2022-09-29 16:10:17,2026-07-06 13:43:28,Professional Services,Actuarial Consulting
384,Larkspur Asset Management Ltd,Dublin,IE,64,2024-02-27 12:56:50,2026-05-09 09:18:22,Financial Services,Payments & Fintech
385,Elmstead Underwriting Ltd,Dublin,IE,64,2023-08-17 11:14:50,2026-03-02 08:06:39,Insurance,Health
386,Yarrow Park Re Ltd,Dublin,IE,64,2022-10-04 10:53:47,2023-06-23 18:03:46,Insurance,Life & Pensions
387,Oakhurst Hill Asset Management Ltd,Dublin,IE,64,2026-05-19 17:18:59,2026-07-26 12:36:51,Financial Services,Asset & Wealth Management
388,Cresswell Vale Industries Ltd,Dublin,IE,64,2024-08-29 12:39:28,2025-10-29 17:39:35,Commerce & Industry,Energy & Infrastructure
389,Yarrow Park Energy Ltd,Dublin,IE,64,2022-11-01 10:50:57,2026-09-12 16:31:25,Commerce & Industry,Consumer
390,Kestrel Partners Ltd,Dublin,IE,64,2024-10-25 17:19:43,2025-10-14 09:44:14,Professional Services,Consulting
391,Ivybridge Assurance Ltd,Dublin,IE,64,2022-04-20 12:36:27,2026-09-12 18:13:53,Insurance,Life & Pensions
392,Quayside Hill Actuarial Ltd,Dublin,IE,64,2021-11-25 17:15:29,2026-05-03 09:35:18,Professional Services,Legal & Advisory
393,Yarrow Bank Ltd,Dublin,IE,64,2023-03-14 18:10:34,2026-09-06 13:35:16,Financial Services,Banking
394,Fernbrook Vale Asset Management Ltd,Dublin,IE,64,2025-02-15 08:22:28,2025-08-07 15:46:47,Financial Services,Payments & Fintech
395,Valemont Park Payments Ltd,Dublin,IE,64,2022-10-23 10:01:48,2026-02-21 15:41:07,Financial Services,Banking
396,Westbrook Gate Group Ltd,Dublin,IE,64,2022-07-26 08:13:26,2026-09-07 12:56:51,Commerce & Industry,Industrials
397,Glenmoor Park Energy Ltd,Dublin,IE,64,2023-02-23 14:28:34,2024-03-24 15:34:31,Commerce & Industry,Consumer
398,Elmstead Park Asset Management Ltd,Dublin,IE,64,2022-04-21 14:46:46,2026-03-08 16:38:07,Financial Services,Payments & Fintech
399,Larkspur Gate Consulting Ltd,Dublin,IE,64,2022-03-07 18:15:05,2026-03-26 12:50:10,Professional Services,Consulting
400,Oakhurst Gate Assurance Ltd,Dublin,IE,64,2023-03-31 17:40:11,2026-09-12 13:54:21,Insurance,Health
401,Kestrel Hill Solutions Ltd,Dublin,IE,64,2025-03-09 10:19:30,2026-02-13 14:37:26,Professional Services,Consulting
402,Oakhurst Bridge Solutions Ltd,Dublin,IE,64,2022-07-12 11:15:40,2026-07-04 13:58:39,Professional Services,Actuarial Consulting
403,Foxley Bridge Technologies Ltd,Dublin,IE,64,2025-04-23 08:12:13,2025-11-11 08:09:09,Commerce & Industry,Technology
404,Greywell Retail Ltd,Dublin,IE,64,2024-12-13 18:10:19,2026-07-25 10:05:41,Commerce & Industry,Technology
405,Denholm Gate Consulting Ltd,Dublin,IE,64,2023-09-18 10:33:08,2025-08-14 09:59:10,Professional Services,Actuarial Consulting
406,Kestrel Group Ltd,Dublin,IE,64,2023-01-25 18:28:45,2026-07-20 13:15:09,Commerce & Industry,Energy & Infrastructure
407,Quayside Hill Re Ltd,Dublin,IE,64,2022-03-20 16:10:26,2023-04-19 15:12:59,Insurance,Health
408,Harlow Vale Mutual Ltd,Dublin,IE,64,2022-11-18 10:54:19,2025-08-13 16:16:00,Insurance,Health
409,Oakhurst Hill Advisory Ltd,Dublin,IE,64,2025-08-25 11:17:56,2026-03-14 09:34:51,Professional Services,Legal & Advisory
410,Foxley Park Actuarial Ltd,Dublin,IE,64,2022-03-15 11:29:13,2026-08-16 10:43:16,Professional Services,Legal & Advisory
411,Dunmore Gate Payments Ltd,Dublin,IE,64,2022-05-15 18:23:17,2025-10-09 11:18:06,Financial Services,Banking
412,Yarrow Hill Capital Ltd,Dublin,IE,64,2023-08-11 12:13:33,2025-07-09 15:51:19,Financial Services,Banking
413,Bexmoor Bridge Consulting Ltd,Dublin,IE,64,2023-05-15 14:56:13,2024-08-01 17:12:20,Professional Services,Consulting
414,Foxley Bank Ltd,Dublin,IE,64,2023-01-17 18:25:00,2024-11-17 11:51:48,Financial Services,Asset & Wealth Management
415,Glenmoor Bridge Solutions Ltd,Dublin,IE,64,2023-10-03 18:42:56,2025-01-29 11:39:43,Professional Services,Consulting
416,Brackley Hill Capital Ltd,Dublin,IE,64,2022-04-10 14:40:25,2026-06-23 12:29:43,Financial Services,Asset & Wealth Management
417,Glenmoor Group Ltd,Dublin,IE,64,2024-01-07 08:46:32,2025-01-06 18:24:59,Commerce & Industry,Consumer
418,Thornbury Capital B.V.,Amsterdam,NL,79,2022-06-14 18:28:19,2026-09-11 08:09:32,Financial Services,Payments & Fintech
419,Greywell Partners B.V.,Amsterdam,NL,79,2022-12-18 16:42:40,2026-09-12 14:11:27,Professional Services,Consulting
420,Northcote Vale Payments B.V.,Amsterdam,NL,79,2022-04-27 10:15:11,2026-09-12 15:11:27,Financial Services,Asset & Wealth Management
421,Pembury Energy B.V.,Amsterdam,NL,79,2022-09-02 15:46:07,2026-08-25 09:14:16,Commerce & Industry,Technology
422,Harlow Bridge Technologies B.V.,Amsterdam,NL,79,2021-10-03 15:04:07,2026-08-26 17:16:19,Commerce & Industry,Energy & Infrastructure
423,Redfern Payments B.V.,Amsterdam,NL,79,2022-07-02 18:39:30,2026-06-13 17:14:05,Financial Services,Banking
424,Brackley Gate Wealth B.V.,Amsterdam,NL,79,2022-06-09 10:24:59,2026-09-04 13:26:24,Financial Services,Banking
425,Greywell Hill Mutual B.V.,Amsterdam,NL,79,2022-06-25 13:01:52,2026-09-03 16:55:50,Insurance,Health
426,Ashdown Bridge Mutual B.V.,Amsterdam,NL,79,2023-10-01 15:00:31,2026-06-30 10:47:28,Insurance,Health
427,Ashdown Technologies B.V.,Amsterdam,NL,79,2022-02-27 14:42:45,2026-04-14 18:52:14,Commerce & Industry,Technology
428,Westbrook Park Wealth B.V.,Amsterdam,NL,79,2023-03-31 17:04:03,2026-06-14 11:32:21,Financial Services,Payments & Fintech
429,Fernbrook Bay Group B.V.,Amsterdam,NL,79,2023-04-16 13:14:22,2026-07-22 16:32:30,Commerce & Industry,Technology
430,Oakhurst Vale Re B.V.,Amsterdam,NL,79,2023-04-30 10:38:07,2026-08-14 09:16:04,Insurance,General Insurance
431,Aldwick Bay Advisory B.V.,Amsterdam,NL,79,2022-12-05 10:45:56,2026-02-23 09:24:58,Professional Services,Legal & Advisory
432,Glenmoor Re B.V.,Amsterdam,NL,79,2021-10-12 15:14:54,2026-09-12 13:57:09,Insurance,General Insurance
433,Cresswell Vale Bank B.V.,Amsterdam,NL,79,2022-01-17 15:09:42,2025-10-27 10:28:51,Financial Services,Banking
434,Denholm Hill Consulting B.V.,Amsterdam,NL,79,2023-02-15 10:13:55,2025-05-25 14:26:10,Professional Services,Consulting
435,Westbrook Re B.V.,Amsterdam,NL,79,2021-12-22 08:10:24,2026-06-28 08:16:57,Insurance,General Insurance
436,Aldwick Park Wealth B.V.,Amsterdam,NL,79,2023-03-24 11:56:35,2025-09-07 10:26:33,Financial Services,Payments & Fintech
437,Stanwick Energy B.V.,Amsterdam,NL,79,2023-12-07 14:43:45,2026-09-12 15:35:44,Commerce & Industry,Energy & Infrastructure
438,Harlow Bridge Actuarial B.V.,Amsterdam,NL,79,2022-05-30 08:20:39,2025-04-23 15:25:01,Professional Services,Legal & Advisory
439,Thornbury Asset Management B.V.,Amsterdam,NL,79,2022-12-14 11:16:11,2026-03-31 09:32:42,Financial Services,Payments & Fintech
440,Thornbury Vale Partners B.V.,Amsterdam,NL,79,2022-06-14 14:20:49,2026-01-03 12:29:37,Professional Services,Actuarial Consulting
441,Harlow Park Bank B.V.,Amsterdam,NL,79,2022-11-12 11:52:56,2026-08-23 15:34:44,Financial Services,Payments & Fintech
442,Glenmoor Gate Assurance B.V.,Amsterdam,NL,79,2023-06-09 15:00:33,2026-08-01 12:09:50,Insurance,General Insurance
443,Foxley Gate Wealth B.V.,Amsterdam,NL,79,2022-12-26 11:09:32,2026-08-31 15:55:25,Financial Services,Banking
444,Stanwick Solutions B.V.,Amsterdam,NL,79,2022-10-04 17:37:19,2026-01-19 09:44:14,Professional Services,Actuarial Consulting
445,Cresswell Vale Solutions B.V.,Amsterdam,NL,79,2022-04-05 13:19:21,2026-08-13 09:26:48,Professional Services,Consulting
446,Elmstead Park Capital B.V.,Amsterdam,NL,79,2023-05-24 11:48:26,2024-12-02 12:49:10,Financial Services,Payments & Fintech
