user_id,month,target_nfi_gbp,modified_at
48,2026-02,16350,09/04/2025 18:53
48,2026-03,15650,01/04/2025 08:20
48,2026-04,14950,07/04/2026 19:43
48,2026-05,14950,11/04/2026 08:28
48,2026-06,15700,01/04/2026 20:04
48,2026-07,14200,13/04/2026 20:23
48,2026-08,11200,10/04/2026 09:20
48,2026-09,17950,14/04/2026 08:31
49,2023-04,12900,05/04/2023 08:34
49,2023-05,12900,05/04/2023 11:06
49,2023-06,13550,16/04/2023 20:24
49,2023-07,12250,17/04/2023 11:13
49,2023-08,9700,06/04/2023 18:41
49,2023-09,15500,18/04/2023 13:01
49,2023-10,14200,10/04/2023 12:14
49,2023-11,12900,09/04/2023 18:12
49,2023-12,9050,16/04/2023 13:16
49,2024-01,16150,05/04/2023 20:04
49,2024-02,14850,06/04/2023 11:55
49,2024-03,14200,08/04/2023 18:35
49,2024-04,13550,15/04/2024 08:16
49,2024-05,13550,08/04/2024 11:42
49,2024-06,14250,02/04/2024 09:17
49,2024-07,12900,04/04/2024 15:53
49,2024-08,10150,12/04/2024 12:34
49,2024-09,16250,05/04/2024 13:46
51,2023-04,12900,13/04/2023 12:18
51,2023-05,12900,06/04/2023 15:59
51,2023-06,13550,02/04/2023 08:17
51,2023-07,12250,10/04/2023 19:57
51,2023-08,9700,08/04/2023 15:26
51,2023-09,15500,17/04/2023 14:22
51,2023-10,14200,11/04/2023 20:08
51,2023-11,12900,20/04/2023 14:17
51,2023-12,9050,17/04/2023 20:27
51,2024-01,16150,21/04/2023 14:49
51,2024-02,14850,03/04/2023 20:38
51,2024-03,14200,12/04/2023 12:27
51,2024-04,13550,14/04/2024 15:52
51,2024-05,13550,04/04/2024 11:10
51,2024-06,14250,12/04/2024 15:31
51,2024-07,12900,19/04/2024 16:59
51,2024-08,10150,20/04/2024 19:23
51,2024-09,16250,16/04/2024 14:05
51,2024-10,14900,21/04/2024 19:36
51,2024-11,13550,13/04/2024 19:15
51,2024-12,9500,09/04/2024 08:59
51,2025-01,16950,06/04/2024 09:37
51,2025-02,15600,04/04/2024 18:07
51,2025-03,14900,18/04/2024 14:43
51,2025-04,14250,20/04/2025 11:49
51,2025-05,14250,04/04/2025 14:24
51,2025-06,14950,18/04/2025 09:18
51,2025-07,13500,02/04/2025 16:11
51,2025-08,10650,09/04/2025 08:34
51,2025-09,17100,16/04/2025 09:29
51,2025-10,15650,10/04/2025 12:55
51,2025-11,14250,17/04/2025 17:06
51,2025-12,9950,18/04/2025 20:23
51,2026-01,17800,07/04/2025 11:35
51,2026-02,16350,20/04/2025 19:16
51,2026-03,15650,17/04/2025 19:25
51,2026-04,14950,12/04/2026 10:10
51,2026-05,14950,05/04/2026 20:04
51,2026-06,15700,09/04/2026 10:51
51,2026-07,14200,20/04/2026 10:23
51,2026-08,11200,17/04/2026 16:48
51,2026-09,17950,12/04/2026 08:42
52,2023-04,3850,19/04/2023 08:48
52,2023-05,3850,12/04/2023 16:31
52,2023-06,4050,03/04/2023 18:40
52,2023-07,3700,20/04/2023 12:34
52,2023-08,2900,19/04/2023 20:52
52,2023-09,4650,02/04/2023 20:34
52,2023-10,9950,03/04/2023 17:03
52,2023-11,9050,02/04/2023 14:34
52,2023-12,6350,10/04/2023 10:04
52,2024-01,11300,19/04/2023 14:48
52,2024-02,10400,04/04/2023 08:43
52,2024-03,9950,09/04/2023 14:40
52,2024-04,13550,11/04/2024 10:35
52,2024-05,13550,20/04/2024 18:38
52,2024-06,14250,21/04/2024 11:32
52,2024-07,12900,17/04/2024 10:51
52,2024-08,10150,21/04/2024 15:54
52,2024-09,16250,11/04/2024 17:44
52,2024-10,14900,15/04/2024 09:14
52,2024-11,13550,14/04/2024 20:36
52,2024-12,9500,17/04/2024 16:53
52,2025-01,16950,13/04/2024 14:09
52,2025-02,15600,16/04/2024 10:53
52,2025-03,14900,13/04/2024 16:07
52,2025-04,14250,12/04/2025 15:04
52,2025-05,14250,10/04/2025 14:09
52,2025-06,14950,21/04/2025 08:42
52,2025-07,13500,19/04/2025 10:30
52,2025-08,10650,06/04/2025 18:22
52,2025-09,17100,04/04/2025 07:36
52,2025-10,15650,07/04/2025 20:07
52,2025-11,14250,05/04/2025 15:34
52,2025-12,9950,12/04/2025 07:16
52,2026-01,17800,18/04/2025 18:38
52,2026-02,16350,15/04/2025 12:39
52,2026-03,15650,03/04/2025 13:27
52,2026-04,14950,12/04/2026 14:16
52,2026-05,14950,08/04/2026 08:08
52,2026-06,15700,03/04/2026 16:08
52,2026-07,14200,10/04/2026 08:04
52,2026-08,11200,08/04/2026 09:11
52,2026-09,17950,05/04/2026 17:50
53,2024-09,4900,20/04/2024 12:10
53,2024-10,4450,12/04/2024 07:54
53,2024-11,4050,01/04/2024 08:13
53,2024-12,2850,04/04/2024 07:18
53,2025-01,5100,11/04/2024 18:42
53,2025-02,4700,20/04/2024 20:59
53,2025-03,4450,13/04/2024 08:35
53,2025-04,4250,21/04/2025 12:55
53,2025-05,4250,13/04/2025 16:06
53,2025-06,10450,11/04/2025 15:18
53,2025-07,9450,10/04/2025 13:49
53,2025-08,7450,13/04/2025 19:24
53,2025-09,11950,02/04/2025 12:12
53,2025-10,10950,14/04/2025 14:26
53,2025-11,9950,11/04/2025 16:20
53,2025-12,9950,06/04/2025 07:09
53,2026-01,17800,21/04/2025 15:21
53,2026-02,16350,06/04/2025 08:00
53,2026-03,15650,07/04/2025 20:49
53,2026-04,14950,04/04/2026 09:27
53,2026-05,14950,16/04/2026 11:37
53,2026-06,15700,02/04/2026 16:03
53,2026-07,14200,09/04/2026 20:51
53,2026-08,11200,10/04/2026 11:47
53,2026-09,17950,02/04/2026 18:36
54,2024-10,4450,07/04/2024 08:59
54,2024-11,4050,19/04/2024 14:05
54,2024-12,2850,13/04/2024 20:09
54,2025-01,5100,16/04/2024 18:47
54,2025-02,4700,01/04/2024 11:40
54,2025-03,4450,19/04/2024 15:14
54,2025-04,4250,12/04/2025 08:45
54,2025-05,4250,08/04/2025 12:45
54,2025-06,4500,21/04/2025 18:14
54,2025-07,9450,15/04/2025 15:54
54,2025-08,7450,06/04/2025 13:34
54,2025-09,11950,12/04/2025 14:27
54,2025-10,10950,01/04/2025 20:37
54,2025-11,9950,06/04/2025 15:39
54,2025-12,6950,07/04/2025 20:14
54,2026-01,17800,20/04/2025 11:54
54,2026-02,16350,12/04/2025 19:02
54,2026-03,15650,15/04/2025 19:23
54,2026-04,14950,02/04/2026 18:39
54,2026-05,14950,17/04/2026 09:50
54,2026-06,15700,08/04/2026 17:12
54,2026-07,14200,11/04/2026 11:52
54,2026-08,11200,13/04/2026 15:13
54,2026-09,17950,10/04/2026 12:32
55,2023-04,10500,02/04/2023 20:51
55,2023-05,10500,05/04/2023 14:00
55,2023-06,11000,13/04/2023 07:47
55,2023-07,9950,19/04/2023 14:55
55,2023-08,7850,20/04/2023 20:48
55,2023-09,12600,16/04/2023 19:11
55,2023-10,11550,14/04/2023 08:22
55,2023-11,10500,06/04/2023 19:45
55,2023-12,7350,14/04/2023 18:48
55,2024-01,13100,19/04/2023 20:53
55,2024-02,12050,17/04/2023 14:04
55,2024-03,11550,19/04/2023 19:22
55,2024-04,11000,11/04/2024 13:52
55,2024-05,11000,08/04/2024 15:10
55,2024-06,11550,07/04/2024 11:18
55,2024-07,10450,15/04/2024 20:28
55,2024-08,8250,06/04/2024 20:13
55,2024-09,13250,15/04/2024 19:43
55,2024-10,12100,06/04/2024 10:37
55,2024-11,11000,11/04/2024 18:37
55,2024-12,7700,05/04/2024 08:31
55,2025-01,13800,06/04/2024 18:04
55,2025-02,12650,11/04/2024 11:38
55,2025-03,12100,05/04/2024 07:42
55,2025-04,11550,15/04/2025 16:53
55,2025-05,11550,03/04/2025 16:25
55,2025-06,12150,16/04/2025 15:25
55,2025-07,11000,11/04/2025 20:47
55,2025-08,8700,20/04/2025 18:15
55,2025-09,13900,09/04/2025 08:19
55,2025-10,12750,17/04/2025 15:19
55,2025-11,11550,01/04/2025 11:10
55,2025-12,8100,07/04/2025 17:55
55,2026-01,14450,21/04/2025 18:00
55,2026-02,13300,04/04/2025 10:44
55,2026-03,12750,05/04/2025 18:30
55,2026-04,12150,03/04/2026 15:30
55,2026-05,12150,17/04/2026 17:53
55,2026-06,12750,11/04/2026 20:04
55,2026-07,11550,17/04/2026 14:26
55,2026-08,9100,06/04/2026 13:25
55,2026-09,14600,19/04/2026 20:25
56,2023-04,15000,01/04/2023 18:13
56,2023-05,15000,17/04/2023 18:26
56,2023-06,15750,13/04/2023 20:55
56,2023-07,14250,20/04/2023 20:16
56,2023-08,11250,13/04/2023 10:46
56,2023-09,18000,18/04/2023 19:34
56,2023-10,16500,01/04/2023 18:35
56,2023-11,15000,04/04/2023 14:49
56,2023-12,10500,13/04/2023 11:08
56,2024-01,18750,04/04/2023 20:36
56,2024-02,17250,15/04/2023 11:06
56,2024-03,16500,13/04/2023 16:34
56,2024-04,15750,06/04/2024 15:49
56,2024-05,15750,09/04/2024 16:01
56,2024-06,16550,19/04/2024 12:57
56,2024-07,14950,13/04/2024 11:19
56,2024-08,11800,09/04/2024 14:16
56,2024-09,18900,20/04/2024 09:57
56,2024-10,17300,08/04/2024 19:38
56,2024-11,15750,18/04/2024 15:02
56,2024-12,11000,07/04/2024 14:14
56,2025-01,19700,12/04/2024 18:24
56,2025-02,18100,02/04/2024 15:28
56,2025-03,17300,14/04/2024 11:36
56,2025-04,16550,08/04/2025 18:44
56,2025-05,16550,04/04/2025 20:52
56,2025-06,17350,18/04/2025 09:00
56,2025-07,15700,03/04/2025 15:11
56,2025-08,12400,20/04/2025 08:06
56,2025-09,19850,11/04/2025 09:36
56,2025-10,18200,20/04/2025 10:40
56,2025-11,16550,08/04/2025 20:46
56,2025-12,11550,06/04/2025 16:41
56,2026-01,20650,15/04/2025 14:30
56,2026-02,19000,03/04/2025 11:45
56,2026-03,18200,12/04/2025 17:59
56,2026-04,17350,08/04/2026 15:24
56,2026-05,17350,17/04/2026 09:19
56,2026-06,18250,20/04/2026 12:09
56,2026-07,16500,02/04/2026 15:10
56,2026-08,13000,04/04/2026 13:17
56,2026-09,20850,16/04/2026 10:17
57,2023-04,15000,07/04/2023 13:13
57,2023-05,15000,20/04/2023 14:20
57,2023-06,15750,12/04/2023 19:56
57,2023-07,14250,02/04/2023 18:12
57,2023-08,11250,14/04/2023 09:48
57,2023-09,18000,18/04/2023 17:21
57,2023-10,16500,12/04/2023 18:51
57,2023-11,15000,08/04/2023 12:41
57,2023-12,10500,16/04/2023 20:46
57,2024-01,18750,13/04/2023 16:28
57,2024-02,17250,12/04/2023 19:28
57,2024-03,16500,08/04/2023 11:09
57,2024-04,15750,19/04/2024 18:46
57,2024-05,15750,20/04/2024 08:23
57,2024-06,16550,08/04/2024 20:33
57,2024-07,14950,14/04/2024 17:35
58,2023-04,15000,21/04/2023 12:16
59,2023-04,15000,18/04/2023 17:23
59,2023-05,15000,18/04/2023 14:21
59,2023-06,15750,07/04/2023 20:02
59,2023-07,14250,16/04/2023 20:41
59,2023-08,11250,21/04/2023 13:55
59,2023-09,18000,10/04/2023 16:06
59,2023-10,16500,07/04/2023 10:38
59,2023-11,15000,19/04/2023 18:31
59,2023-12,10500,10/04/2023 20:21
59,2024-01,18750,17/04/2023 17:16
59,2024-02,17250,16/04/2023 11:46
59,2024-03,16500,10/04/2023 19:04
59,2024-04,15750,12/04/2024 13:32
59,2024-05,15750,13/04/2024 20:27
59,2024-06,16550,05/04/2024 17:11
59,2024-07,14950,14/04/2024 10:13
59,2024-08,11800,16/04/2024 19:10
59,2024-09,18900,19/04/2024 07:02
59,2024-10,17300,08/04/2024 16:23
59,2024-11,15750,01/04/2024 19:35
59,2024-12,11000,20/04/2024 13:08
59,2025-01,19700,11/04/2024 07:46
59,2025-02,18100,17/04/2024 20:59
59,2025-03,17300,12/04/2024 13:17
59,2025-04,16550,15/04/2025 12:45
59,2025-05,16550,08/04/2025 15:38
59,2025-06,17350,02/04/2025 14:51
59,2025-07,15700,20/04/2025 14:31
59,2025-08,12400,05/04/2025 12:25
59,2025-09,19850,14/04/2025 17:47
59,2025-10,18200,05/04/2025 14:45
59,2025-11,16550,08/04/2025 17:18
59,2025-12,11550,02/04/2025 18:30
59,2026-01,20650,11/04/2025 10:15
59,2026-02,19000,07/04/2025 07:23
59,2026-03,18200,17/04/2025 17:02
59,2026-04,17350,06/04/2026 08:38
59,2026-05,17350,06/04/2026 20:25
59,2026-06,18250,12/04/2026 19:39
59,2026-07,16500,19/04/2026 17:15
59,2026-08,13000,03/04/2026 12:29
59,2026-09,20850,03/04/2026 08:51
60,2023-04,4500,03/04/2023 19:34
60,2023-05,4500,15/04/2023 20:00
60,2023-06,4700,13/04/2023 15:56
60,2023-07,4250,09/04/2023 15:06
60,2023-08,3350,20/04/2023 10:13
60,2023-09,5400,20/04/2023 20:47
60,2023-10,4950,04/04/2023 18:33
60,2023-11,4500,08/04/2023 19:50
60,2023-12,3150,18/04/2023 17:53
60,2024-01,13100,09/04/2023 14:10
60,2024-02,12050,16/04/2023 08:16
60,2024-03,11550,14/04/2023 17:03
60,2024-04,11000,09/04/2024 18:43
60,2024-05,11000,21/04/2024 07:41
60,2024-06,11550,21/04/2024 20:14
60,2024-07,14950,13/04/2024 16:47
60,2024-08,11800,15/04/2024 20:17
60,2024-09,18900,13/04/2024 07:05
60,2024-10,17300,05/04/2024 07:02
60,2024-11,15750,15/04/2024 19:03
60,2024-12,11000,13/04/2024 08:17
60,2025-01,19700,01/04/2024 11:34
60,2025-02,18100,13/04/2024 07:54
60,2025-03,17300,05/04/2024 19:35
60,2025-04,16550,11/04/2025 17:40
60,2025-05,16550,09/04/2025 10:27
60,2025-06,17350,07/04/2025 10:39
60,2025-07,15700,09/04/2025 14:02
60,2025-08,12400,10/04/2025 15:08
60,2025-09,19850,17/04/2025 12:52
60,2025-10,18200,09/04/2025 20:45
60,2025-11,16550,08/04/2025 20:22
60,2025-12,11550,13/04/2025 15:06
60,2026-01,20650,15/04/2025 09:17
60,2026-02,19000,09/04/2025 13:05
60,2026-03,18200,04/04/2025 11:45
60,2026-04,17350,12/04/2026 18:14
60,2026-05,17350,15/04/2026 17:55
60,2026-06,18250,03/04/2026 09:18
60,2026-07,16500,14/04/2026 16:00
60,2026-08,13000,05/04/2026 11:54
60,2026-09,20850,21/04/2026 17:42
61,2023-10,4950,12/04/2023 14:49
61,2023-11,4500,05/04/2023 15:33
61,2023-12,3150,06/04/2023 20:24
61,2024-01,5600,17/04/2023 18:41
61,2024-02,5150,06/04/2023 15:17
61,2024-03,4950,08/04/2023 09:30
61,2024-04,4700,01/04/2024 12:50
61,2024-05,4700,17/04/2024 17:33
61,2024-06,4950,09/04/2024 12:57
61,2024-07,4500,01/04/2024 14:38
61,2024-08,8250,19/04/2024 17:19
61,2024-09,13250,03/04/2024 20:54
61,2024-10,12100,13/04/2024 14:22
61,2024-11,11000,18/04/2024 08:57
61,2024-12,7700,01/04/2024 09:32
61,2025-01,13800,14/04/2024 18:14
61,2025-02,18100,19/04/2024 17:26
61,2025-03,17300,09/04/2024 15:39
61,2025-04,16550,19/04/2025 14:54
61,2025-05,16550,19/04/2025 16:31
61,2025-06,17350,11/04/2025 20:13
61,2025-07,15700,19/04/2025 14:20
61,2025-08,12400,07/04/2025 08:48
61,2025-09,19850,18/04/2025 15:48
61,2025-10,18200,19/04/2025 13:39
61,2025-11,16550,06/04/2025 09:36
61,2025-12,11550,15/04/2025 07:27
61,2026-01,20650,04/04/2025 15:55
61,2026-02,19000,10/04/2025 07:17
61,2026-03,18200,17/04/2025 11:27
61,2026-04,17350,13/04/2026 08:12
61,2026-05,17350,01/04/2026 17:22
61,2026-06,18250,20/04/2026 07:53
61,2026-07,16500,05/04/2026 13:44
61,2026-08,13000,20/04/2026 09:02
61,2026-09,20850,17/04/2026 15:31
62,2024-07,4500,19/04/2024 18:22
62,2024-08,3550,11/04/2024 14:09
62,2024-09,5650,04/04/2024 11:10
62,2024-10,5200,21/04/2024 17:33
62,2024-11,4700,18/04/2024 15:00
62,2024-12,3300,10/04/2024 09:48
62,2025-01,5900,07/04/2024 07:14
62,2025-02,5450,18/04/2024 08:24
62,2025-03,5200,17/04/2024 16:52
62,2025-04,11550,04/04/2025 19:51
62,2025-05,11550,14/04/2025 07:06
62,2025-06,12150,21/04/2025 16:31
62,2025-07,11000,13/04/2025 08:50
62,2025-08,8700,13/04/2025 13:36
62,2025-09,13900,21/04/2025 11:50
62,2025-10,18200,16/04/2025 15:39
62,2025-11,16550,18/04/2025 15:30
62,2025-12,11550,21/04/2025 09:33
62,2026-01,20650,11/04/2025 11:58
62,2026-02,19000,07/04/2025 12:46
62,2026-03,18200,03/04/2025 19:21
62,2026-04,17350,05/04/2026 20:42
62,2026-05,17350,15/04/2026 20:18
62,2026-06,18250,02/04/2026 17:49
62,2026-07,16500,05/04/2026 07:05
62,2026-08,13000,19/04/2026 14:46
62,2026-09,20850,10/04/2026 12:11
63,2025-10,5450,01/04/2025 15:49
63,2025-11,4950,16/04/2025 12:58
63,2025-12,3450,13/04/2025 09:25
63,2026-01,6200,15/04/2025 11:21
63,2026-02,5700,15/04/2025 11:05
63,2026-03,5450,21/04/2025 20:42
63,2026-04,5200,08/04/2026 18:14
63,2026-05,5200,19/04/2026 20:52
63,2026-06,5450,10/04/2026 08:10
63,2026-07,4950,04/04/2026 12:32
63,2026-08,9100,05/04/2026 20:13
63,2026-09,14600,01/04/2026 08:45
64,2023-04,6950,13/04/2023 13:24
64,2023-05,6950,10/04/2023 09:27
64,2023-06,7300,15/04/2023 19:17
64,2023-07,6600,07/04/2023 09:35
64,2023-08,5200,02/04/2023 12:19
64,2023-09,8350,11/04/2023 17:18
64,2023-10,7650,03/04/2023 10:31
64,2023-11,6950,17/04/2023 20:01
64,2023-12,4850,01/04/2023 14:00
64,2024-01,8700,10/04/2023 07:59
64,2024-02,8000,21/04/2023 20:05
64,2024-03,7650,18/04/2023 17:56
64,2024-04,7300,13/04/2024 09:59
64,2024-05,7300,21/04/2024 09:27
64,2024-06,7650,07/04/2024 17:17
64,2024-07,6950,02/04/2024 07:13
64,2024-08,5450,09/04/2024 11:53
64,2024-09,8750,20/04/2024 10:03
64,2024-10,8050,13/04/2024 10:00
64,2024-11,7300,19/04/2024 16:58
64,2024-12,5100,14/04/2024 14:19
64,2025-01,9100,15/04/2024 13:21
64,2025-02,8400,03/04/2024 08:52
64,2025-03,8050,04/04/2024 07:31
64,2025-04,7650,14/04/2025 16:55
64,2025-05,7650,05/04/2025 13:21
64,2025-06,8050,16/04/2025 11:30
64,2025-07,7300,01/04/2025 17:59
64,2025-08,5750,03/04/2025 07:53
64,2025-09,9200,14/04/2025 14:21
64,2025-10,8450,16/04/2025 08:00
64,2025-11,7650,01/04/2025 11:18
64,2025-12,5350,06/04/2025 15:04
64,2026-01,9600,10/04/2025 19:16
64,2026-02,8800,11/04/2025 17:56
64,2026-03,8450,15/04/2025 13:22
64,2026-04,8050,14/04/2026 19:50
64,2026-05,8050,21/04/2026 12:09
64,2026-06,8450,05/04/2026 17:14
64,2026-07,7650,15/04/2026 09:02
64,2026-08,6050,19/04/2026 17:13
64,2026-09,9650,07/04/2026 19:43
65,2023-04,6950,03/04/2023 11:03
65,2023-05,9950,03/04/2023 08:42
65,2023-06,10450,02/04/2023 11:53
65,2023-07,9450,06/04/2023 14:37
65,2023-08,7450,18/04/2023 09:15
65,2023-09,11900,09/04/2023 20:37
65,2023-10,10900,04/04/2023 16:58
65,2023-11,9950,05/04/2023 13:16
65,2023-12,6950,04/04/2023 11:56
65,2024-01,12400,16/04/2023 19:43
65,2024-02,11400,02/04/2023 16:45
65,2024-03,10900,07/04/2023 15:09
65,2024-04,10450,11/04/2024 12:21
65,2024-05,10450,10/04/2024 08:21
65,2024-06,10950,03/04/2024 17:37
65,2024-07,9900,05/04/2024 11:27
65,2024-08,7800,13/04/2024 13:32
65,2024-09,12500,01/04/2024 07:13
65,2024-10,11450,07/04/2024 12:12
65,2024-11,10450,15/04/2024 09:31
65,2024-12,7300,18/04/2024 11:45
65,2025-01,13050,21/04/2024 07:01
65,2025-02,12000,13/04/2024 08:42
65,2025-03,11450,02/04/2024 11:13
65,2025-04,10950,08/04/2025 07:30
65,2025-05,10950,10/04/2025 14:34
65,2025-06,11500,14/04/2025 08:05
65,2025-07,10400,08/04/2025 16:44
65,2025-08,8200,01/04/2025 18:36
65,2025-09,13150,12/04/2025 14:45
65,2025-10,12050,09/04/2025 12:59
65,2025-11,10950,14/04/2025 08:56
65,2025-12,7650,21/04/2025 10:39
65,2026-01,13700,06/04/2025 19:00
65,2026-02,12600,05/04/2025 16:01
65,2026-03,12050,14/04/2025 08:30
65,2026-04,11500,14/04/2026 18:11
65,2026-05,11500,15/04/2026 14:49
65,2026-06,12050,08/04/2026 19:44
65,2026-07,10900,11/04/2026 14:23
65,2026-08,8600,03/04/2026 16:55
65,2026-09,13800,03/04/2026 13:54
66,2023-04,9950,17/04/2023 08:56
66,2023-05,9950,15/04/2023 08:58
66,2023-06,10450,03/04/2023 13:49
66,2023-07,9450,11/04/2023 19:11
66,2023-08,7450,17/04/2023 12:26
66,2023-09,11900,15/04/2023 16:15
66,2023-10,10900,07/04/2023 18:59
66,2023-11,9950,16/04/2023 15:35
66,2023-12,6950,21/04/2023 18:25
66,2024-01,12400,13/04/2023 15:10
66,2024-02,11400,02/04/2023 09:24
66,2024-03,10900,17/04/2023 20:59
66,2024-04,10450,08/04/2024 14:00
66,2024-05,10450,03/04/2024 20:27
66,2024-06,10950,08/04/2024 17:33
66,2024-07,9900,19/04/2024 07:07
66,2024-08,7800,06/04/2024 14:35
66,2024-09,12500,15/04/2024 10:12
66,2024-10,11450,10/04/2024 17:18
66,2024-11,10450,02/04/2024 13:01
66,2024-12,7300,19/04/2024 20:53
66,2025-01,13050,09/04/2024 13:02
66,2025-02,12000,10/04/2024 20:44
66,2025-03,11450,16/04/2024 09:22
66,2025-04,10950,09/04/2025 14:29
66,2025-05,10950,18/04/2025 10:03
66,2025-06,11500,12/04/2025 07:46
66,2025-07,10400,20/04/2025 19:30
66,2025-08,8200,17/04/2025 10:26
66,2025-09,13150,17/04/2025 10:54
66,2025-10,12050,13/04/2025 11:55
66,2025-11,10950,04/04/2025 12:26
66,2025-12,7650,16/04/2025 16:21
66,2026-01,13700,05/04/2025 14:23
66,2026-02,12600,06/04/2025 18:46
66,2026-03,12050,14/04/2025 17:45
66,2026-04,11500,21/04/2026 15:53
66,2026-05,11500,06/04/2026 17:19
66,2026-06,12050,21/04/2026 10:17
66,2026-07,10900,16/04/2026 20:11
66,2026-08,8600,18/04/2026 11:25
66,2026-09,13800,11/04/2026 17:19
67,2023-04,9950,09/04/2023 20:30
67,2023-05,9950,21/04/2023 17:46
67,2023-06,10450,04/04/2023 20:59
67,2023-07,9450,13/04/2023 16:52
67,2023-08,7450,13/04/2023 16:16
67,2023-09,11900,07/04/2023 14:00
67,2023-10,10900,06/04/2023 20:09
67,2023-11,9950,01/04/2023 18:49
67,2023-12,6950,15/04/2023 14:06
67,2024-01,12400,06/04/2023 18:05
67,2024-02,11400,01/04/2023 20:40
67,2024-03,10900,15/04/2023 15:43
67,2024-04,10450,06/04/2024 17:08
67,2024-05,10450,14/04/2024 19:31
67,2024-06,10950,20/04/2024 13:21
67,2024-07,9900,04/04/2024 10:36
67,2024-08,7800,20/04/2024 12:21
67,2024-09,12500,13/04/2024 09:14
67,2024-10,11450,03/04/2024 18:18
67,2024-11,10450,14/04/2024 19:59
67,2024-12,7300,11/04/2024 09:11
67,2025-01,13050,08/04/2024 20:08
67,2025-02,12000,18/04/2024 20:59
67,2025-03,11450,08/04/2024 08:14
67,2025-04,10950,15/04/2025 17:07
67,2025-05,10950,01/04/2025 10:02
67,2025-06,11500,08/04/2025 19:33
67,2025-07,10400,05/04/2025 11:34
67,2025-08,8200,01/04/2025 18:50
67,2025-09,13150,21/04/2025 15:39
67,2025-10,12050,17/04/2025 16:08
67,2025-11,10950,18/04/2025 12:48
67,2025-12,7650,15/04/2025 12:17
67,2026-01,13700,19/04/2025 11:53
67,2026-02,12600,07/04/2025 12:51
67,2026-03,12050,15/04/2025 19:33
67,2026-04,11500,20/04/2026 11:58
67,2026-05,11500,14/04/2026 08:34
67,2026-06,12050,09/04/2026 14:33
67,2026-07,10900,14/04/2026 15:07
67,2026-08,8600,16/04/2026 14:09
67,2026-09,13800,20/04/2026 11:13
68,2023-04,9950,12/04/2023 15:05
68,2023-05,9950,11/04/2023 10:30
68,2023-06,10450,10/04/2023 09:50
68,2023-07,9450,08/04/2023 07:16
68,2023-08,7450,05/04/2023 20:02
68,2023-09,11900,01/04/2023 19:12
69,2023-06,3150,14/04/2023 16:17
69,2023-07,2850,10/04/2023 13:15
69,2023-08,2250,21/04/2023 17:17
69,2023-09,3550,08/04/2023 19:42
69,2023-10,3300,08/04/2023 15:09
69,2023-11,3000,12/04/2023 17:21
69,2023-12,2100,18/04/2023 19:48
69,2024-01,3700,21/04/2023 17:27
69,2024-02,3450,06/04/2023 11:05
69,2024-03,3300,03/04/2023 14:26
69,2024-04,7300,19/04/2024 08:06
69,2024-05,7300,04/04/2024 11:48
69,2024-06,7650,04/04/2024 18:04
69,2024-07,6950,08/04/2024 07:25
69,2024-08,5450,21/04/2024 15:02
69,2024-09,8750,10/04/2024 17:24
69,2024-10,11450,08/04/2024 09:24
69,2024-11,10450,13/04/2024 12:55
69,2024-12,7300,11/04/2024 15:44
69,2025-01,13050,15/04/2024 17:00
69,2025-02,12000,09/04/2024 13:36
69,2025-03,11450,09/04/2024 14:11
69,2025-04,10950,08/04/2025 07:25
69,2025-05,10950,12/04/2025 09:22
69,2025-06,11500,17/04/2025 14:16
69,2025-07,10400,11/04/2025 20:04
69,2025-08,8200,18/04/2025 07:28
69,2025-09,13150,01/04/2025 13:27
69,2025-10,12050,06/04/2025 09:43
69,2025-11,10950,03/04/2025 12:11
69,2025-12,7650,20/04/2025 20:01
69,2026-01,13700,10/04/2025 07:46
69,2026-02,12600,08/04/2025 08:12
69,2026-03,12050,21/04/2025 17:32
69,2026-04,11500,08/04/2026 07:54
69,2026-05,11500,05/04/2026 09:18
69,2026-06,12050,01/04/2026 18:36
69,2026-07,10900,03/04/2026 18:46
69,2026-08,8600,21/04/2026 15:14
69,2026-09,13800,14/04/2026 17:00
70,2023-09,3550,02/04/2023 12:12
70,2023-10,3300,04/04/2023 07:47
70,2023-11,3000,20/04/2023 10:24
70,2023-12,2100,15/04/2023 19:46
70,2024-01,3700,19/04/2023 07:53
70,2024-02,3450,15/04/2023 16:06
70,2024-03,3300,18/04/2023 15:59
70,2024-04,3150,19/04/2024 12:54
70,2024-05,3150,11/04/2024 12:23
70,2024-06,7650,17/04/2024 14:04
70,2024-07,6950,04/04/2024 08:42
70,2024-08,5450,07/04/2024 19:10
70,2024-09,8750,04/04/2024 11:48
70,2024-10,8050,20/04/2024 20:24
70,2024-11,7300,12/04/2024 07:22
70,2024-12,7300,10/04/2024 11:07
70,2025-01,13050,05/04/2024 14:14
70,2025-02,12000,20/04/2024 16:01
70,2025-03,11450,17/04/2024 12:45
70,2025-04,10950,21/04/2025 08:15
70,2025-05,10950,09/04/2025 10:15
70,2025-06,11500,11/04/2025 12:58
70,2025-07,10400,17/04/2025 15:42
70,2025-08,8200,11/04/2025 12:20
70,2025-09,13150,06/04/2025 17:05
70,2025-10,12050,05/04/2025 15:39
70,2025-11,10950,02/04/2025 09:35
70,2025-12,7650,16/04/2025 17:14
70,2026-01,13700,20/04/2025 14:45
70,2026-02,12600,19/04/2025 17:32
70,2026-03,12050,04/04/2025 16:56
70,2026-04,11500,12/04/2026 19:22
